id;occurrenceID;catalogNumber;recordedBy;preparations;date;year;month;day;eventRemarks;higherGeography;continent;countryCode;stateProvince;county;locality;decimalLatitude;decimalLongitude;typeStatus;scientificName;kingdom;phylum;class;order;family;genus;genericName;specificEpithet;infraspecificEpithet;taxonRank;taxonomicStatus;publishingCountry;lastInterpreted;hasCoordinate;hasGeospatialIssues;taxonKey;acceptedTaxonKey;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;speciesKey;species;acceptedScientificName;verbatimScientificName;repatriated;level0Gid;level0Name;level1Gid;level1Name;level2Gid;level2Name;iucnRedListCategory
843;MPEG.ANL 000046;MPEG.ANL 000046;"Lavelle, P. ; ,  Equipe";Etanol;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Riva;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
844;MPEG.ANL 000028;MPEG.ANL 000028;"Lavelle, P. ; ,  Equipe";Etanol - 9;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Galbão;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.952Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
845;MPEG.ANL 000048;MPEG.ANL 000048;"Lavelle, P. ; ,  Equipe";Etanol;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Joaquina;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
846;MPEG.ANL 000029;MPEG.ANL 000029;"Lavelle, P. ; ,  Equipe";Etanol - 4;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Zé Rondon;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.952Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
847;MPEG.ANL 000039;MPEG.ANL 000039;"Lavelle, P. ; ,  Equipe";Etanol - 2;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Galbão;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.951Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
848;MPEG.ANL 000031;MPEG.ANL 000031;"Lavelle, P. ; ,  Equipe";Etanol - 3;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Riva;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.951Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
849;MPEG.ANL 000033;MPEG.ANL 000033;"Lavelle, P. ; ,  Equipe";Etanol - 2;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Jurandir;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.951Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
850;MPEG.ANL 000047;MPEG.ANL 000047;"Lavelle, P. ; ,  Equipe";Etanol - 1;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Joaquina;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
851;MPEG.ANL 000045;MPEG.ANL 000045;"Lavelle, P. ; ,  Equipe";Etanol - 2;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
852;MPEG.ANL 000032;MPEG.ANL 000032;"Lavelle, P. ; ,  Equipe";Etanol - 1;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Jurandir;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.951Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
853;MPEG.ANL 000049;MPEG.ANL 000049;"Lavelle, P. ; ,  Equipe";Etanol - 1;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Zé Rondon;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
854;MPEG.ANL 000041;MPEG.ANL 000041;"Lavelle, P. ; ,  Equipe";Etanol - 3;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Geni;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
855;MPEG.ANL 000040;MPEG.ANL 000040;"Lavelle, P. ; ,  Equipe";Etanol - 8;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Riva;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
856;MPEG.ANL 000044;MPEG.ANL 000044;"Lavelle, P. ; ,  Equipe";Etanol;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Geni;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
857;MPEG.ANL 000034;MPEG.ANL 000034;"Lavelle, P. ; ,  Equipe";Etanol;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Galbão;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.951Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
858;MPEG.ANL 000037;MPEG.ANL 000037;"Lavelle, P. ; ,  Equipe";Etanol - 6;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Galbão;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.951Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
859;MPEG.ANL 000026;MPEG.ANL 000026;"Lavelle, P. ; ,  Equipe";Etanol - 11;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Galbão;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.952Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
860;MPEG.ANL 000036;MPEG.ANL 000036;"Lavelle, P. ; ,  Equipe";Etanol - 4;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Galbão;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.951Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
861;MPEG.ANL 000035;MPEG.ANL 000035;"Lavelle, P. ; ,  Equipe";Etanol - 1;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Riva;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.951Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
862;MPEG.ANL 000042;MPEG.ANL 000042;"Lavelle, P. ; ,  Equipe";Etanol - 20;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Galbão;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
863;MPEG.ANL 000050;MPEG.ANL 000050;"Lavelle, P. ; ,  Equipe";Etanol - 3;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Josias;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.935Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
864;MPEG.ANL 000043;MPEG.ANL 000043;"Lavelle, P. ; ,  Equipe";Etanol - 2;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Joaquina;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.936Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
865;MPEG.ANL 000038;MPEG.ANL 000038;"Lavelle, P. ; ,  Equipe";Etanol;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Galbão;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.951Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
866;MPEG.ANL 000030;MPEG.ANL 000030;"Lavelle, P. ; ,  Equipe";Etanol - 1;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Geni;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.951Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
867;MPEG.ANL 000004;MPEG.ANL 000004;"Lavelle, P. ; ,  Equipe";Etanol - 5;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Jurandir;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.950Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
868;MPEG.ANL 000006;MPEG.ANL 000006;"Lavelle, P. ; ,  Equipe";Etanol - 10;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Galbão;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.950Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
869;MPEG.ANL 000025;MPEG.ANL 000025;"Lavelle, P. ; ,  Equipe";Etanol - 3;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Jurandir;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.952Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
870;MPEG.ANL 000005;MPEG.ANL 000005;"Lavelle, P. ; ,  Equipe";Etanol - 3;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Riva;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.950Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
871;MPEG.ANL 000020;MPEG.ANL 000020;"Lavelle, P. ; ,  Equipe";Etanol - 5;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Riva;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.952Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
872;MPEG.ANL 000014;MPEG.ANL 000014;"Lavelle, P. ; ,  Equipe";Etanol - 1;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Zé Rondon;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.950Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
873;MPEG.ANL 000012;MPEG.ANL 000012;"Lavelle, P. ; ,  Equipe";Etanol - 1;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Galbão;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.950Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
874;MPEG.ANL 000018;MPEG.ANL 000018;"Lavelle, P. ; ,  Equipe";Etanol - 3;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Riva;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.949Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
875;MPEG.ANL 000015;MPEG.ANL 000015;"Lavelle, P. ; ,  Equipe";Etanol - 1;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Geni;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.949Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
876;MPEG.ANL 000022;MPEG.ANL 000022;"Lavelle, P. ; ,  Equipe";Etanol - 8;04/06/2008;2008;6;4;;Pará, Nova Ipixuna;SOUTH_AMERICA;BR;Pará;Nova Ipixuna;Maçaranduba-Lote Josias;-4,806111;-49,317778;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.952Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.78_2;Nova Ipixuna;NE
877;MPEG.ANL 000001;MPEG.ANL 000001;"Lavelle, P. ; ,  Equipe";Etanol - 1;04/06/2008;2008;6;4;;Pará, Pacajá;SOUTH_AMERICA;BR;Pará;Pacajá;Lote Egmar;-3,705833;-51,035;;Pontoscolex corethrurus (Muller, 1856);Animalia;Annelida;Clitellata;Crassiclitellata;Rhinodrilidae;Pontoscolex;Pontoscolex;corethrurus;;SPECIES;ACCEPTED;BR;2023-09-07T09:19:05.951Z;TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;Pontoscolex corethrurus;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;FALSE;BRA;Brazil;BRA.14_1;Pará;BRA.14.87_2;Pacajá;NE
